Line,created_at,user_id,text,label,label2,to be removed,merged_labels
3302,Sun Dec 18 09:04:15 +0000 2022,"7,05E+17","@Ayladesa @monkeyoflove C'est fini maintenant, la discussion dure plus longtemps que le speudo harcèlement de ton pote",,harassment,,harassment
3391,Sun Dec 18 09:02:10 +0000 2022,"7,05E+17",RT @Stacytrouille_: Nft en pp + à payé pour la certif mesdames messieurs il est la le plus gros loser de la plateforme félicitations à lui,,bullying,,bullying
3585,Sun Dec 18 08:56:25 +0000 2022,"7,06E+17",@arjuna775 @tristanmf En gros il lui dit choisi ton camp,,none,,none
4799,Sun Dec 18 08:20:11 +0000 2022,"7,08E+17",@kapalangkatshia @mambu_thibaut @andreshiyawebe @AbouPatriote @Alix_rdc @gisele_mulumba @Alex_shabani243… https://t.co/HbmcdycGAo,,none,,none
4835,Sun Dec 18 08:18:50 +0000 2022,"7,11E+17",RT @KoumoBur: Jotaro il a un stand qui arrête le temps met des patates a la vitesses de la lumière et il a trouvé le moyen de perdre contre…,,none,,none
3029,Sun Dec 18 09:11:20 +0000 2022,"7,11E+17","RT @ulmoo95: « Met toi avec un renoi », on est des objets ? https://t.co/nS6g38nDbt",,racism,,racism
5206,Sun Dec 18 08:05:52 +0000 2022,"7,12E+17",Des gros fdp vont répondre gear 5 alors que le ssj existe https://t.co/cN4EXhXMTY,,none,,none
4251,Sun Dec 18 08:38:19 +0000 2022,"7,14E+17","@magus1er Coucou ma Sœurette Mag 🥰
 
 Passe une merveilleuse journée, bon courage, prends soin de toi et fais attention à toi gros bisous 🥰",,none,,none
4272,Sun Dec 18 08:37:43 +0000 2022,"7,14E+17","@SonntagsMadchen Coucou ma Christinou, tu vas bien ? Bien dormi ? 💗💗
 
 Passe une merveilleuse journée, bon courage,… https://t.co/jdg2Nl5CXa",,none,,none
3082,Sun Dec 18 09:10:03 +0000 2022,129482514,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,none,,none
3975,Sun Dec 18 08:46:22 +0000 2022,"7,19E+17","RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",,racism,,racism
4630,Sun Dec 18 08:26:16 +0000 2022,136302872,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,none,,none
5279,Sun Dec 18 08:03:06 +0000 2022,"7,22E+17","RT @JANGUYENVANTAM: @pjacquemain @GDarmanin Quand ton seul problème est qu’un élu souhaite un joyeux Noel, c’est que t’es vraiment déconnec…",,none,,none
4542,Sun Dec 18 08:29:06 +0000 2022,288677695,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,none,,none
3666,Sun Dec 18 08:54:14 +0000 2022,"7,23E+17","RT @EntrecoteC: @PoliceRealites Vous verrez que , prochainement, le gouvernement Macron va requisitionner les chambres chez l'habitant pou…",,none,,none
4202,Sun Dec 18 08:39:33 +0000 2022,"7,25E+17","RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",,racism,,racism
5107,Sun Dec 18 08:09:34 +0000 2022,"7,25E+17",Rien que le titre « rebeu renoi » tu sais déjà que le son pue la merde https://t.co/B1tMkJmpZJ,,racism,,racism
4843,Sun Dec 18 08:18:34 +0000 2022,"7,26E+17","RT @victoireKeravel: STOP aux détracteurs qui disent que j'exagère sur les dealers, délinquants à #Nantes regardez la vidéo prise cet hive…",,none,,none
5005,Sun Dec 18 08:13:29 +0000 2022,"7,26E+17","En gros, je me rappelle que je suis allée dans la chambre pour me mettre en pyjama parce que j’avais froid. J’ai en… https://t.co/PBwQMmUPJ5",,none,,none
5092,Sun Dec 18 08:10:08 +0000 2022,"7,28E+17","RT @realmarcel1: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vidé…",,none,,none
5254,Sun Dec 18 08:04:13 +0000 2022,"7,29E+17",RT @MESTEVE05: @SylvainMaillard @EmmanuelMacron @Renaissance @steph_sejourne @LaREMParis @LaREMParis8 @LaREMParis15 @DeputesRE @Renaissance…,,none,,none
3501,Sun Dec 18 08:59:02 +0000 2022,"7,29E+17",RT @so_mkb: Je vous demande rarement mais là c’est hyper important alors que t’es un gros compte ou pas je me permets de te demander de ret…,,none,,none
4934,Sun Dec 18 08:15:46 +0000 2022,301513955,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,none,,none
4641,Sun Dec 18 08:25:45 +0000 2022,"7,32E+17","@seb33000 @generationZ_73 @flashmcbear @RTLFrance T’insultes qui, pov débile ? Va jouer ailleurs",,insult,,insult
3334,Sun Dec 18 09:03:22 +0000 2022,"7,32E+17",RT @charliemedusa: dans le métro bondé quelqu’un s’est fait pousser par des gens qui entraient en masse et a lâché « Pécresse !! » puis que…,,none,,none
3764,Sun Dec 18 08:51:46 +0000 2022,"7,32E+17",@Teorema__ c’est juste des gens qui parlent en gros changez rien les bandeurs de lynch,,none,,none
5091,Sun Dec 18 08:10:10 +0000 2022,"7,32E+17",@Airwayx0 @DashupYT dit que t'a jamais jouer un mage dans un mmo ce sera plus simple et moins débile.,,none,,none
4702,Sun Dec 18 08:23:27 +0000 2022,"7,34E+17",Énormément de gens font ça même des mecs qui se base sont pas fan de foot vont regarder pendant la cdm etc parce qu… https://t.co/FPl9ybnysI,,none,,none
4938,Sun Dec 18 08:15:37 +0000 2022,316397961,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,none,,none
4774,Sun Dec 18 08:21:15 +0000 2022,"7,39E+17",@amir_ynk J’ai même pas Regardé mais miss Guadeloupe c’est un sucre de ce que j’ai vu gros,,none,,none
4505,Sun Dec 18 08:30:26 +0000 2022,"7,39E+17","RT @claude_godin: @MarwanMartelli @AQuatennens Non c'est bien de l'acharnement, du harcèlement, un manque de réflexion surprenant et franch…",,none,,none
4196,Sun Dec 18 08:39:42 +0000 2022,"7,40E+17","RT @realmarcel1: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vidé…",,none,,none
3356,Sun Dec 18 09:02:56 +0000 2022,"7,41E+17",Mon gros chibre dans vos bouches les argentins bande de fils de p*te ce soir c’est pour nous,,insult,,insult
4120,Sun Dec 18 08:42:06 +0000 2022,"7,42E+17","Etonnnant de voir que les plus gros racistes sont de sortie pour critiquer l’équipe de France, et qu’ils ne sont, n… https://t.co/9toN8zQ1sy",,racism,,racism
5223,Sun Dec 18 08:05:09 +0000 2022,"7,42E+17","RT @Diogo__sp: @n0gay23 @heyomeech956 Il a dit que la meilleure équipe gagne et aussi celle qui représente le plus le peuple, et que que l’…",,none,,none
4348,Sun Dec 18 08:35:26 +0000 2022,"7,43E+17","@MarieCPalot Iron Debile , j'aime bien xD",,none,,none
5272,Sun Dec 18 08:03:24 +0000 2022,"7,47E+17",RT @so_mkb: Je vous demande rarement mais là c’est hyper important alors que t’es un gros compte ou pas je me permets de te demander de ret…,,none,,none
4868,Sun Dec 18 08:17:59 +0000 2022,"7,48E+17","RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",,racism,,racism
4682,Sun Dec 18 08:24:06 +0000 2022,"7,49E+17","RT @ulmoo95: « Met toi avec un renoi », on est des objets ? https://t.co/nS6g38nDbt",,racism,,racism
4856,Sun Dec 18 08:18:13 +0000 2022,"7,49E+17","RT @VPronos_: Encore un très gros programme demain. 
 
 Ça tourne dans notre sens ❄️
 
 Tous les 100 💙♻️ une épreuve ! 
 
 #TeamParieur",,none,,none
4099,Sun Dec 18 08:42:42 +0000 2022,"7,50E+17","@MatarozzoO @BFMTV En gros il dit « si les Argentins perdent, c’est à cause des Africains d’origines de la France ?… https://t.co/TyoCswog6p",,racism,,racism
4360,Sun Dec 18 08:34:59 +0000 2022,"7,50E+17",@ElChaca99718473 Un gros renard ça,None,none,,none
5292,Sun Dec 18 08:02:39 +0000 2022,"7,50E+17","@AvertiPublic @BGothiere @L214 Gros problèmes de santé publique immédiats pour les enfants, femmes enceintes et dan… https://t.co/u0vsoBPmxA",,none,,none
3505,Sun Dec 18 08:58:55 +0000 2022,342262592,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,none,,none
4218,Sun Dec 18 08:39:08 +0000 2022,"7,50E+17",RT @MarjorieClair11: @Nectarine54 @calounettes @PhilippeDubarr2 @Zemorita @Roupsidouu @ZoyaDouce @LAURENCE_CHVL37 @Chantal48915614 @DBouffe…,,none,,none
3834,Sun Dec 18 08:49:45 +0000 2022,465367633,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,none,,none
3715,Sun Dec 18 08:53:03 +0000 2022,"7,54E+17",@ceofvirgoOFF gros j’ai des potes ils vont au bar à 11h pour avoir des places,,none,,none
5045,Sun Dec 18 08:11:57 +0000 2022,"7,55E+17",Le besoin d'être différent pour attirer l'attention... c'est un gros trouble mental. https://t.co/IvOvyz263c,None,none,,none
4369,Sun Dec 18 08:34:44 +0000 2022,"7,55E+17","RT @TheWooMenPronos: @rohff @WinamaxSport Donc là on a « un artiste » qui encourage le cyber harcèlement en visant le physique, ce qui prov…",,harassment,,harassment
4579,Sun Dec 18 08:27:48 +0000 2022,"7,55E+17",@RMCsport On est le jour de la finale et vous nous cassez les couilles avec vos articles sur un mec absent et toxique. Gros torchon de merde,,none,,none
4860,Sun Dec 18 08:18:09 +0000 2022,"7,55E+17",@MickyROAAAR En gros que les joueurs de l'équipe de France ne représentaient pas le pays au contraire de l'Argentin… https://t.co/PXbGLwcasO,,none,,none
3415,Sun Dec 18 09:01:32 +0000 2022,"7,58E+17",RT @Martinu74491578: MIEUX VAUT en RIRE ... C'est tellement gros ! FRANCE NFO c'est QUOI déjà ?🤣🤣🤣 https://t.co/L9TUXZGMR8,,none,,none
3459,Sun Dec 18 09:00:06 +0000 2022,"7,58E+17","RT @Hyacinthane: @Lidbdemocra_d Une grosse pute à Putine ......il n'y a pas plus sale, malpropre, dégueulasse que ceux qui sont complices a…",Insult,hate speech,,hate speech
4528,Sun Dec 18 08:29:42 +0000 2022,"7,58E+17","RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",,racism,,racism
4137,Sun Dec 18 08:41:38 +0000 2022,802554812,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,none,yes,none
4763,Sun Dec 18 08:21:43 +0000 2022,"7,62E+17","@MisterPixeI @NetflixFR Au directeur. La fin,leMedecin la confronte à la réalité, d’où le fait qu’elle se décompose… https://t.co/4lcbNBkAKM",,none,,none
5277,Sun Dec 18 08:03:17 +0000 2022,"7,62E+17","@ClaudyML_ @netflixcan Au directeur. La fin,leMedecin la confronte à la réalité, d’où le fait qu’elle se décompose.… https://t.co/4tKAL7vZBe",,none,,none
4326,Sun Dec 18 08:36:21 +0000 2022,"7,63E+17","RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",,racism,,racism
3709,Sun Dec 18 08:53:10 +0000 2022,"7,64E+17",@Sheshounet Alors en gros du moment qu’il n’y a pas de fondation defintitives au sol pas besoin de permis de constr… https://t.co/i4J7gU5XAx,,none,,none
4157,Sun Dec 18 08:41:06 +0000 2022,"7,67E+17",@ChiaraHarreau Gros bisous toi 🥰🥰,None,none,,none
3946,Sun Dec 18 08:47:02 +0000 2022,"7,67E+17",@100_Drine_ Bon dimanche gros bisous 🥰🥰,None,none,,none
4311,Sun Dec 18 08:36:48 +0000 2022,"7,67E+17",@VicenteLaetitia Hello maman belle journée gros bisous 🥰🥰,,none,,none
4703,Sun Dec 18 08:23:27 +0000 2022,"7,71E+17","RT @realmarcel1: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vidé…",,none,,none
3395,Sun Dec 18 09:02:02 +0000 2022,"7,71E+17","Ahahhaa j'aime ce genre de joueur qui ont la boca car le match aura plus de saveur, j'espère un gros zoom sur ses y… https://t.co/sX1ZqaIWiJ",,none,,none
3458,Sun Dec 18 09:00:08 +0000 2022,"7,75E+17","RT @Lass2fois: La 3e étoiles ou rien, fuck l’Argentine et ses gros suceurs",Hate speech,insult,,insult
5231,Sun Dec 18 08:04:49 +0000 2022,"7,75E+17","RT @Antharxes: @realmarcel1 donc en gros ca veut dire que du boulot y en a, mais qu'ils veulent juste pas le payer. C'est grandiose quand m…",,none,,none
4407,Sun Dec 18 08:33:36 +0000 2022,"7,76E+17",@CivuadiKalanga J'ai lu différents commentaires. Ma 1ère observat° est que ce post cherchait à faire du buzz ; pari… https://t.co/oaNgxdqgdH,,none,,none
4292,Sun Dec 18 08:37:18 +0000 2022,"7,76E+17","#Ukraine j’ai essayé d’étudier cette vidéo sur le gros.
 (Avec des géolocalisation qui montrent que c’est un survol… https://t.co/gK2OnWa9hO",,none,,none
3586,Sun Dec 18 08:56:25 +0000 2022,"7,80E+17",RT @zafiroanej0: @Amine_____212 gros fake de la meuf qui se fait passer pour une AW de competition https://t.co/05Jnr8oj4u,,bullying,,bullying
4686,Sun Dec 18 08:23:58 +0000 2022,"7,80E+17",RT @BsfFiras: @yamsacm Mis a part la performance du Maroc ya rien.C'est tjr le même scénario.Des gros qui se chient dessus et se font élimi…,,none,,none
4940,Sun Dec 18 08:15:34 +0000 2022,876424591,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,none,yes,none
4241,Sun Dec 18 08:38:33 +0000 2022,1331491147,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,none,yes,none
4422,Sun Dec 18 08:33:17 +0000 2022,1387290265,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,none,yes,none
4627,Sun Dec 18 08:26:24 +0000 2022,"7,86E+17","RT @LeaFrct: Ma petite sœur de 20 ans étudie à #Bordeaux, elle vient de me raconter sa soirée après France-Maroc. Elle a croisé la route de…",,none,,none
4898,Sun Dec 18 08:16:56 +0000 2022,"7,86E+17",RT @MaryC7773: Bravo à Eric Revel qui remet à sa place les affreux gauchistes que sont le gros Dray et l’affreux Zeribi. Ils sont tellement…,,none,,none
3550,Sun Dec 18 08:57:30 +0000 2022,"7,86E+17","RT @ColonelBigBoss: 👉🏻Zelensky le poudré veut tuer Poutine dans un combat singulier.
 👉🏻Rappel : Zelensky a 44 ans et Poutine 70 ans.
 ➡️Aucu…",,none,,none
4826,Sun Dec 18 08:19:03 +0000 2022,"7,88E+17","RT @F_Desouche: Cabriès (13) : une étudiante de 22 ans qui venait de terminer son service à Burger King, poignardée à mort sans raison par…",None,none,,none
3876,Sun Dec 18 08:48:28 +0000 2022,"7,90E+17","@Bigfoot91140 Bonjour Sébastien, bon dimanche, gros bisous😘🙏🥶",None,none,,none
3877,Sun Dec 18 08:48:26 +0000 2022,"7,91E+17","RT @realmarcel1: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vidé…",,none,,none
4851,Sun Dec 18 08:18:26 +0000 2022,"7,91E+17","RT @Lass2fois: La 3e étoiles ou rien, fuck l’Argentine et ses gros suceurs",Racism,insult,,insult
4734,Sun Dec 18 08:22:40 +0000 2022,1517677165,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,none,yes,none
4276,Sun Dec 18 08:37:39 +0000 2022,"7,92E+17","@The_M3RY Y'a un air. 
 
 Avec un gros piff. 
 
 Jean Rhino. https://t.co/52NPAgIGdd",,none,,none
3926,Sun Dec 18 08:47:23 +0000 2022,"7,92E+17","RT @lae_gmz: « j’suis attachée mais t’es un Renoi, t’es pas musulman, tu pries pas tu préfère dealer » mais pitié qui gère la musique de We…",,racism,,racism
3122,Sun Dec 18 09:09:04 +0000 2022,"7,94E+17","@pierrepribetich Non à la retraite à 65 ans ! à force de 49.3, le gouvernement risque gros....",,none,,none
3868,Sun Dec 18 08:48:44 +0000 2022,"7,96E+17",Mais vous êtes de gros malade? Vraiment j'éprouve une haine profonde contre tous ces gens qui ne veulent pas amélio… https://t.co/UJD0O3aAXV,,hate speech,,hate speech
5062,Sun Dec 18 08:11:31 +0000 2022,"7,96E+17",@mayymk_ Ahahahahah c'est un très gros investissement. Pour des salariés lambda je pense que ce serait juste du gâc… https://t.co/IFQmTIuKvB,,none,,none
3272,Sun Dec 18 09:05:11 +0000 2022,"7,97E+17","RT @LaTeamBDT: 🇫🇷🇦🇷 FINALE #CoupeDuMondeFIFA 
 
 Quoi qu'il arrive une 3ème étoile se posera sur l'une des deux tuniques arborée ce soir. Une…",,none,,none
4183,Sun Dec 18 08:40:12 +0000 2022,1632917286,"RT @GilbertCollard: En Espagne, à #Calahorra, un migrant marocain détruit la crèche de Noël au marteau : il faut arrêter de croire que ces…",None,none,yes,none
4608,Sun Dec 18 08:26:48 +0000 2022,"7,97E+17",@Urahara____ En gros on suit l’histoire de la première androïde dotée d’une IA autonome qui à la base a été constru… https://t.co/k6KrzKlG73,,none,,none
4644,Sun Dec 18 08:25:41 +0000 2022,"7,99E+17",même moi 11 de moyenne en espagnol pendant le lycée à mon actif j’ai compris que c’était un gros racisto https://t.co/7SYOv6z5cE,,racism,,racism
4806,Sun Dec 18 08:19:56 +0000 2022,"8,02E+17",@MaryJoZo C'est vrai que ça fait peur ! Moi je suis la Momie débile même pas je tiens 2 secondes face a toi Ante tu est trop forte,,none,,none
3056,Sun Dec 18 09:10:44 +0000 2022,"8,02E+17",GROS GROS PLAY MÊME https://t.co/u6VW5VUyr6,None,none,yes,none
5074,Sun Dec 18 08:10:43 +0000 2022,"8,03E+17","RT @realmarcel1: L’enchaînement du gros plan sur l’énorme lustre allumé en pleine journée et « la sobriété, ça fonctionne » dans cette vidé…",,none,,none
3419,Sun Dec 18 09:01:18 +0000 2022,"8,03E+17","RT @LeaFrct: Ma petite sœur de 20 ans étudie à #Bordeaux, elle vient de me raconter sa soirée après France-Maroc. Elle a croisé la route de…",,none,,none
3077,Sun Dec 18 09:10:08 +0000 2022,"8,03E+17","Un énorme GG à @_Valmaster pour sa qualification à la Capcom Cup !
 
 Et un gros big up à tous les doseurs français,… https://t.co/M0JnfvcTZU",,none,,none
5301,Sun Dec 18 08:02:27 +0000 2022,"8,04E+17",RT @mchichapatriote: @AnassNajjari De procréer. En gros c’est un permis octroyé aux familles considérées comme « aptes » à avoir des enfant…,,none,,none
