ID,Text,Label
544,@TheCaptainBobs @VieDeLaJoconde Wonder débile ici,Bullying
545,RT @HimraOfficiel: Mais j'allume gros bedo et je pense à  autre chose ðŸ˜‚,None
546,"RT @hoine_philippe: 2/......d'utilisateurs dans le monde étaient enregistrés sur les plateformes nommées ""BoyVids 6.0"", ""Forbidden Love"" et €¦",None
547,Je sais pas si c'est parce que je dois àªtre aigris ptdr mais insulter ça meuf de sale pute màªme pour rigoler ou aut €¦ https://t.co/W1iVOwBYsp,None
548,@NManu94500 Coucou gros bisous ðŸ˜˜ðŸ˜˜,None
549,@22feno Gros 1vs1 au abord de la surface les anciens en spectateur https://t.co/yN1JHoeogQ,None
550,je me sens vraiment conne,None
551,"Quand est-ce que vous allez comprendre qu'un trophée homme du match, ce n'est pas par rapport aux stats mais par ra €¦ https://t.co/ybWeZrDqZH",None
552,"Donc après avoir banni  «  Poupette   » de mon Twitter d'air que je le fasse aussi pour Yousra ??
ARRàŠTEZ DE DONNER DU €¦ https://t.co/WdgXZ0WVme",None
553,"@L_arcachonnaise DIMANCHE : Le jour où j'ai beaucoup planifié, mais je ne fais vraiment rien. De gros bisous ðŸ˜˜ðŸ¤—ðŸŒ¿ðŸƒ ¤ï¸ðŸŒ¹ðŸ”¥ðŸ¥ ˜•ï¸",None
554,les français qui seront pr l'argentine cette après-midi vs àªtes les plus gros vendus du monde,Hate_Speech
555,"RT @CICR_Afrique: Avec les Croix-Rouge nationales, nous aidons les familles de #MigrantsDisparus à  clarifier le sort de leur àªtre cher, à  r €¦",None
556,"@Marvel_Fit Ptdrrr mais Zelensky fait clairement l'apologie du racisme là , en gros tous mes potos russes je dois le €¦ https://t.co/XfggrCiKs5",None
557,"@joffpoint à‡a va finir 1 er du groupe de qualif contre la Moldavie et Wallis Futuna avec un jeu bien pourri, ça va €¦ https://t.co/Rk1O8E4LWs",None
558,"@nadchris34 Bonjour Nadine, merci beaucoup.
Excellente dimanche à  toi et à  toute ta famille.
Gros bisous.ðŸ˜˜ðŸ˜˜
Chez moi -4,8 degrés.",None
559,@Marcovert4 @Suzy77J @EtchePas @MichelleTouss32 Tout est gros et devant nous comme le covid et pourtant personne n' €¦ https://t.co/Y0n8S9MUJL,None
560,"RT @MSolidarites: Dimanche 18 décembre à  Paris, nous manifesterons au départ de la Porte de la Chapelle à  11h, devant l'un des plus grands €¦",None
561,+ Alvarez qui a l'occasion de gagner son premier gros titre,None
562,"@AldoRaiinee @808smag Gros, il est Trop Fort !",None
563,@neuf5trois En gros les gens qui me font les français de la patrie avec leur discours sur France on espère qu'ils f €¦ https://t.co/sxQ0rN0aDJ,None
564,@n_funta et vous n'àªtes que migrant slave tandis que nous sommes autochtones,Racism
565,RT @IamLilGuap: @WejdeneOfficiel @GenezioLV Bassem en bas de chez Wejdene après le son Rebeu Renoi : https://t.co/M5knBoOtX7,Racism
566,"@mglhrl @pjacquemain @GDarmanin Vu le débile soin à  marquer son camp par  «  elu-..-..-..es   », 2eme solution ðŸ˜µ €ðŸ’«",Bullying
567,@Pogba92_ impossible que tu dormes devant ce film gros il est incroyable (par contre mal au cul possible),None
568,@AntoineBonino @JFisel @dc_morel @JLMelenchon Je ne respecte pas les macronistes complètement débile qui utilise ce €¦ https://t.co/j5pMCmCV68,Bullying
569,"@A_____Lee Oh tu es revenu pour la finale trop bien !!! 
Oui ça va mais j'ai un gros bleu sur le cà´té de la cuisse €¦ https://t.co/HqvnnctWLz",None
570,RT @RauxJF: Un des plus gros mensonge de @rte_france : faire croire que les ENR sont essentielles à  la sécurité d'approvisionnement alors q €¦,None
571,"RT @PassionGaming30: Je suis serieu je veut que les 3 tape les ligament croisés, je veut les voir ðŸ˜­ðŸ˜­ les 3 plus gros suceur que j'ai jamais €¦",Sexism
572,"En gros ce qui lui faire peur c'est l'usage de la force par les autres pays que le camp occidental,
Depuis les anné €¦ https://t.co/6NVdBxm2LD",None
573,@LillieJean @ilovehimbos69 allez nique ta mere la pute ton long mentaux tu crois t batman https://t.co/NlsMEE2UGl,Hate_Speech
574,@heyomeech956 Pas fait espagnol mais j'ai quand meme compris que c'était des gros raslards,None
575,"@CNPlayOfficial @BdOeno @LReynetDrawings 
Joyeux Noël bande petite pute
Profitez enfin d'une bonne console ðŸ˜œ",Sexism
576,"@Surahki @BabyJuriste @sabaton Elle vaut du TayTay, on va lui donner du TayTay
Mais avec du GROS SON!!!
https://t.co/ehl3Cd7WoR",None
577,"RT @TrashTalk_fr: Ja Morant, victime de l'expulsion la plus débile de l'année en NBA : parler à  un fan, c'est désormais condamné https://t. €¦",None
578,@Inoxtag @ReubeuDetert Oe tu es devenu un champion gros ðŸ˜­ðŸ˜­ðŸ¤£,None
579,"@StephanieLevy75 @Ananard0 En gros, tu ne veux pas de #Quatennens t'es jeune. Tu souhaites son retour t'es vieille.",None
580,"@Francois_Ruffin Donc en gros j'ai des actions dans mon entreprise (comme pas mal de gens), je suis considéré comme €¦ https://t.co/NZldEVylDQ",None
581,"Cette mentalité de je préfère voir Messi soulever le cdm que l'équipe de France màªme si je suis français , y'a qu'e €¦ https://t.co/AcCaG34Saz",None
582,"@PerseusLeGrand Remplace le par ""En gros..."" et ça ira mieux, tu verras",None
583,"RT @zangobinks: Je suis pas superstitieux mais c'est vraiment fini pour l'argentine, Drake c'est le plus gros chat noir, on a fait une coll €¦",None
584,*poste SA MERE LES GROS DOIGTS,Sexism
585,"@le_surmulot Ce n'est pas du déni, c'était tellement gros que je croyais que c'était une ""connerie""...",None
586,@Batshuayinho91 Ptddrrrrr j'avais pas besoin de voir gros,None
587,"@Am4n0_ @KAGURAFFY Alors j'ai retraduit, il dit absolument pas ça. Le gars qui a tweet change la vrai tradiction. L €¦ https://t.co/C1Q4KgqN5S",None
588,@TvDunyasii Faut arràªter ce feuilleton à  deux balles maintenant c'est débile de rabà¢cher une histoire sur plusieurs ongles ðŸ™„,None
589,RT @le_caviar: Mais vous àªtes de gros malade? Vraiment j'éprouve une haine profonde contre tous ces gens qui ne veulent pas améliorer la si €¦,None
590,@CheeryCooco Je t'apporte un gros paquet de lotus après ðŸ™ŒðŸ½ðŸ˜…,None
591,@ALeaument T es un gros bouffon Antoine !!!!,Bullying
592,"@kalashni_kev Maes c'est un des plus gros glown down de rappeur, son comportement est tellement devenu minable.",Hate_Speech
593,@Jen_Cleopatra Les gros boobs compensent ðŸ¤£,Sexism
594,@Saufsauf14 @ndci_b Alors là  j'espère bien que tu es pas africaine parce que c'est une honte pour tous nos ancàªtres €¦ https://t.co/3BuTmbpZn4,Bullying
595,"@Pascal_Beuvelet Est quand on s'y attarde, ça fait peur et on se rend compte de ce que coà»te 1 salarié à  l'entreprise... ðŸ˜±",None
596,@max_molongi Jsuis sous Fervex depuis 3j gros jsuis toujours cloué au lit,None
597,@o_m__13 @_BeFootball @lahia131 Toi c'est pas Dienginho t'es Denguino gros va te jeter esquinté que tié,Bullying
598,"@lemonde_va Les soignants antivax d'hier rejoignent les soignants antivax d'aujourd'hui, la preuve : 
Chiffres 4e d €¦ https://t.co/bnUYYlxytT",None
599,"@Nartraq_ @76PH @ActuFoot_ C'est bon que vous àªtes des gros chatteux de fdps, vous sauriez déjà  sorti par l'Anglete €¦ https://t.co/pTTTjmhAja",Hate_Speech
600,@Bphegorswiss Ah bah tu pourrais màªme déposer plainte pour harcèlement moral. Les visites à  répétition sur le lieu €¦ https://t.co/H1CQYFTetA,None
601,@KillianBssn @JLeagueFra Je veux bien tes éléments. Mais on peut pas défendre ce choix. Tu passes d'un des plus gro €¦ https://t.co/wq2uHoGbQ6,None
602,@GabrielleSiry @ManonAubryFr @Clem_Autain Une affaire de gros sous et de luttes intestines pour le pouvoir! On n'es €¦ https://t.co/jMr4Hn9DVB,None
603,"RT @ManonAubryFr: L'exploitation à  mort des travailleurs migrants de facto permise par le Qatar est connue depuis longtemps.
 
Mais en 2021 €¦",None
604,@ShaHb37179200 @asnatou89 @LkhYoussra Toi tu portes bien ton prénom de pute mdrrr bouffeuse de cul  va,Sexism
605,@GloireJusticeT1 @Mbappejr_16 @tibmn @sydeawes Zizou est timide ça n'empàªche pas que c'était un gros nerveux. KB co €¦ https://t.co/ohnBYAsyoR,None
606,@LHeydelGrillere @DeputesRE @Renaissance @JeunesMacronARA @JeunesMacron J'ai gagné 3 ‚¬ à  l'Euromillions aujourd'hui. €¦ https://t.co/j7XrzOBn5T,None
607,faut faire des vols spéciaux pour les gros ou ils devront pedaler pour faire avancer l'avion https://t.co/u6uy8AYImw,None
608,@22Wiper C'est pas de l'autorisions PUISQUE C'EST UN HOMME wsh t'es vraiment débile,Bullying
609,En olus si on suit sa logique débile l'argentine est une equipe européene aussi. https://t.co/IAXP3fyUk4,None
610,"@Numero10B @wapaakk Wsh khoya contre notre camp là , on a ce qu'il faut entre les jambes pour en faire de plus gros €¦ https://t.co/G3uUw7cc6m",None
611,"@abdlkareem14 @cryptoloser78 @ShadowDarkknig1 @Sopartytea @docnono2000 @DZFOOTBALLDZ Là¢cher H24 des saloperie, c'es €¦ https://t.co/JH9fWmM8Zo",Hate_Speech
612,"@paw_lette @Mme_Connasse Dites nous Paulette, c'est quoi le bonheur",None
613,@Babou_le_vrai @SGCad4 @F_Desouche Oui mais Apathie est un gros sac à  merde on a l'habitude depuis le temps,Bullying
614,"RT @realmarcel1: L'enchaînement du gros plan sur l'énorme lustre allumé en pleine journée et  «  la sobriété, ça fonctionne   » dans cette vidé €¦",Hate_Speech
615,@JeanBambois6 Non ! c'est trop gros! c'est une Fake !ðŸ¤£ðŸ¤£,None
616,"@chataignergreg1 @LHeydelGrillere @DeputesRE @Renaissance @JeunesMacronARA @JeunesMacron Depuis la réforme Macron, €¦ https://t.co/WsUDq8vWye",None
617,"RT @michelkollar: un de mes premiers souvenirs de foot, la main de Marius Trésor face à  l'Argentine en 1978 et un gros sentiment de s'àªtre €¦",None
618,"RT @HansEichbaum: @EmmanuelMacron Jouer dans un cimetière de 6500 morts, ça te plaît, hein ? Et parler comme un gros beauf aussi. Banco ? N €¦",None
619,"@yahya_a_ C'est un full attardé, ils sont allé en demie et ils nous ont dominé pendant toutes la partie",Bullying
620,@nessielasexy ELLE EST CONNE,Bullying
621,Ptn on compte sur vous l'EDF fumez ces gros racistes svp https://t.co/4u3kEmdTc2,None
622,"RT @jo_delb: Putain, qu'est-ce ce que tu me manques. La vie, la pute. https://t.co/RABhpDWMbD",Sexism
623,@sophiegesbert Est-ce que je préfère àªtre Wonder Débile ou Wonder Poivrotte ?,Bullying
624,@Laurennnnee @suyisax @drmiecurls @Ranboosaysstuff @ranaltboo @111DWT en gros il parle pas de racisme quand il veut €¦ https://t.co/WM1OuD4KxW,None
625,RT @Ris5Far_: Màªme si c'est pas trop gros mais les filles elles aiment trop faire les choquer quand c'est votre première fois avec,Sexism
626,"RT @69vieille: La société : les violences conjugales c'est mal. Les victimes, parlez

*Un homme frappe sa femme, la victime parle*

La soci €¦",Hate_Speech
627,@Francaiiiiiiis @xxmat21x @lord_marveil @le_r07 @ArobaseGiovanny Oui sale fils de pute vas vivre en chine si t'es pas content,Hate_Speech
628,"@fred193684 Bonjour Fred, merci, passe un beau Dimanche,  gros bisous ðŸ˜‡ðŸ’žðŸŒ¹ðŸ˜˜ðŸ˜˜ðŸ’‹ðŸ’‹",None
629,RT @_IDVL: C'est possible d'àªtre debile à  ce point mdrrr ðŸ˜­ https://t.co/Q4DFmAMK6V,Bullying
630,RT @cpasici:  «  Y'a des meufs qui pensent que je les ai aimé alors que sur snap je les renommé prénom + ville + hlel/puteðŸ‘…ðŸ’‹   » https://t.co/f €¦,Sexism
631,@DjeMze @WillowRpz @lasource75006 Mais tes un gros zgeg cest pas possible le foot ce joue a 11 il peut très bien su €¦ https://t.co/0k78ezIKUk,Bullying
632,"@LordDrakkon7707 Je pense que le nouveau PDG lui, on lui a vendu du ràªve avec des gros chiffres possible, mais si o €¦ https://t.co/Apx6IHiX9h",None
633,@LibreSoldat @Spy805 @azuroades @silvano_trotta @Nitroba30704324 Bah le rapport est évident pourtant... vous dites €¦ https://t.co/ZsoK6mzwEo,None
634,@sofia_brh @Ze_DeTeR Ntm toi et t'as mere sal pute,Sexism
635,@KcLeumas @RomainSANSblaze @Kammeto @Inoxtag Non c'est surtout que il est pas en France EN GROS,None
636,@DimMufc Tu t'y connais bien en pvtes...je parie que tu en es un de pute...ainsi que ton père ta mère tes frères et €¦ https://t.co/JLtDEw2aq4,Sexism
637,"@Emericdevigan @RauxJF Un gros 40% de ce qui reste en prod  š›ï¸ est en ARENH oui, mais dont une partie semble àªtre re €¦ https://t.co/vy6nchFL9u",None
638,@MehdiAa20739554 @AAKAGAMI_OP La dernière image est complètement debile comme toi y'a pas bm rayleigh garp alors qu €¦ https://t.co/CF1DDFJEHm,Bullying
639,@voici Qui a pu avoir une idée aussi conne ?,Bullying
640,ðŸ”´Puté noël ça approche vite  !boutique https://t.co/qnF9seSgZ8,None
641,@CactusPhallus @ParlonsFootFCB T'as fais quoi ?? ðŸ˜­ðŸ˜­ purée dis moi que tu fais exprès t'es pas si debile que ça.,Bullying
642,@Proudfreedom2 @patri67450 On voit clairement que mon commentaire c'est de l'ironie et comme j'ai répondu à  un de t €¦ https://t.co/CcOh8HStTb,None
643,@JoFlo99126349 @FRMFOFFICIEL D'abord c'est ta mère la pute prcq'elle n'a pas su t'éduquer ni t'apprendre à  comprend €¦ https://t.co/L9doxLsHTF,Hate_Speech
644,Ah tiens un gros fils de pute parle. https://t.co/T6MA20kypW,Hate_Speech
645,"@KaiKenza Bonjour toute la famille de kai et Princesse Kenza  ¤ï¸, bon dimanche bien au chaud à  vous aussi.
Gros bisous ðŸ˜˜ ¤ï¸",None
646,@achabus @CNEWS Je ne vois aucun représentant de la sociale démocratie sur ce plateau. Quand au guignol avec son gr €¦ https://t.co/Vy49jbqDLk,None
647,RT @Nlp78767029: @AbbaAliAlhadj1 @Peupah_Zouzoua C'est à  cause des espèces comme vous que l'on insulte la veste!c'est ce que tu diras à  ta €¦,None
648,"@_D4SKY @tokhion Bouge, ton gros crà¢ne là .",Bullying
649,"RT @KENPACHI_1070: Cristiano Ronaldo: Ne fais aucun tatouage afin de donner son sang au minimum 2 fois par semaine.

Il fait des gros dons €¦",None
650,"RT @mathildekrst: Montres de luxe, invitations, bons d'achat €¦ La technique est simple : un (gros) cadeau en échange d'une décision politiqu €¦",None
651,@cherchepas____ Ouais 2 ou 3 fois mais je dépasse pas les 500 messages c trop bizarre @elonmusk arràªte de faire ça gros,None
652,"Différence entre un petit calibre et un gros calibre.
Explication courte en vidéo  ¬‡ï¸ https://t.co/gsHNRmVZWV",None
653,@SochauxVie @_BeFootball @F_Edits J'ai parlé de Palmarès dans mon tout premier tweet. Benfica a joué plus de finale €¦ https://t.co/RZW5oFhNr0,None
654,"@misskillzone76 @gruss_louis @DeriveFigurine Oui j'imagine bien, c'est surtout que si tu gratte un peut hein ðŸ¤¨ comm €¦ https://t.co/OmsQhgMqgW",None
655,@supperiority Longue histoire mais je me suis enculé sur un mur en gros,Sexism
656,les gens qui font des plans d'argent facile ils aiment trop blamer l'escrocs quand ils se font arnaquer alors que c €¦ https://t.co/ZFEckGeoLO,None
657,mais gros mdr https://t.co/M49HlSyayL,None
658,"la troisième fois folle de rage j'ai insulté le gars, voulu me battre mais il n'a MEME PAS bougé ni meme repondu. 
ces gros là¢ches",Hate_Speech
659,@Fables_21e Gros gros scoop pour les hommes apparemment ! Pourtant https://t.co/hYsWX36TEK,None
660,RT @MOCA7500: @CassinDe23 @catfan57200 @Coeur_Turquoise @Papounay_ @limon_jaime @Franc_de_Sousse @hagaysobol @JeanneMReinhart Merci chère D €¦,None
661,"RT @realmarcel1: L'enchaînement du gros plan sur l'énorme lustre allumé en pleine journée et  «  la sobriété, ça fonctionne   » dans cette vidé €¦",None
662,RT @MartyMc36914812: Malheureusement en France sous macron David a le malheur d'àªtre français et s'il était un migrant il aurait eu droit u €¦,None
663,"@Martine48991641 @Guillaume_Calao Oui.ðŸ™ðŸ˜Œ
Gros bisous Martine.ðŸ’–ðŸ’–",None
664,"RT @victoireKeravel: STOP aux détracteurs qui disent que j'exagère sur les dealers, délinquants  à  #Nantes regardez la vidéo prise cet hive €¦",None
665,"RT @Sista_Kad: Ptdr ma copine a bruges qui voit une meuf et qui dit ""ah c'est cool elle danse avec nous elle est ds le rythme"". Ben non con €¦",Bullying
